home_team,away_team,date,attendance,venue,referee,status,home_goals,away_goals,season,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,result,time
Cádiz,Villarreal,2023-09-01,18557.0,Estadio Nuevo Mirandilla,Juan Pulido,played,3.0,1.0,2023-2024,0.8,0.8,0.2260869565217391,1.6,2.0,0.4139110604332953,win,
Almería,Celta Vigo,2023-09-01,14196.0,Power Horse Stadium,Ricardo de Burgos,played,2.0,3.0,2023-2024,1.0,1.8,0.2713754646840148,0.6,1.2,0.3326904532304725,loss,
Real Sociedad,Granada,2023-09-02,27808.0,Reale Arena,Javier Villanueva,played,5.0,3.0,2023-2024,1.0,1.0,0.3716381418092909,0.8,1.8,0.272463768115942,win,
Real Madrid,Getafe,2023-09-02,66747.0,Estadio Santiago Bernabéu,Mario Melero,played,2.0,1.0,2023-2024,1.8,0.6,0.6308724832214765,0.6,0.8,0.3187772925764192,win,
Alavés,Valencia,2023-09-02,16641.0,Estadio de Mendizorroza,Pablo González,played,1.0,0.0,2023-2024,1.0,1.8,0.3180827886710239,1.4,1.2,0.4474272930648769,win,
Betis,Rayo Vallecano,2023-09-02,50619.0,Estadio Benito Villamarín,Alejandro Muñíz,played,1.0,0.0,2023-2024,1.4,1.4,0.3420707732634338,1.2,2.2,0.2937595129375951,win,
Girona,Las Palmas,2023-09-03,11619.0,Estadi Municipal de Montilivi,Mateo Busquets,played,1.0,0.0,2023-2024,1.6,1.2,0.3247863247863248,0.4,1.0,0.2538860103626943,win,
Mallorca,Athletic Club,2023-09-03,17043.0,Estadi Mallorca Son Moix,Jorge Figueroa,played,0.0,0.0,2023-2024,1.2,1.6,0.3444576877234803,1.4,1.2,0.3706189410887398,draw,
Osasuna,Barcelona,2023-09-03,21966.0,Estadio El Sadar,Miguel Ángel Ortiz Arias,played,1.0,2.0,2023-2024,1.4,1.2,0.3116474291710388,2.0,1.0,0.6383296047725578,loss,
Rayo Vallecano,Alavés,2023-09-15,12116.0,Estadio del Rayo Vallecano,Víctor García,played,2.0,0.0,2023-2024,0.8,2.2,0.2933130699088146,1.0,1.2,0.3195652173913043,win,
Athletic Club,Cádiz,2023-09-16,42881.0,San Mamés,Guillermo Cuadra,played,3.0,0.0,2023-2024,1.4,1.0,0.3703427719821162,1.2,1.0,0.2283236994219653,win,
Valencia,Atlético Madrid,2023-09-16,45363.0,Estadio de Mestalla,Jesús Gil,played,3.0,0.0,2023-2024,1.0,1.0,0.4470938897168405,2.8,0.8,0.4893280632411067,win,
Celta Vigo,Mallorca,2023-09-16,18693.0,Estadio Abanca Balaídos,José Luis Munuera,played,0.0,1.0,2023-2024,1.2,1.4,0.3333333333333333,1.2,1.0,0.344047619047619,loss,
Barcelona,Betis,2023-09-16,45055.0,Estadi Olímpic Lluís Companys,José Sánchez,played,5.0,0.0,2023-2024,1.8,1.2,0.6385991058122206,1.2,1.2,0.3429319371727748,win,
Real Madrid,Real Sociedad,2023-09-17,70092.0,Estadio Santiago Bernabéu,César Soto,played,2.0,1.0,2023-2024,1.8,0.6,0.6311475409836066,1.8,1.2,0.3721498371335505,win,
Villarreal,Almería,2023-09-17,18467.0,Estadio de la Cerámica,Francisco Hernández,played,2.0,1.0,2023-2024,1.6,2.2,0.4134396355353075,1.4,2.4,0.2703703703703703,win,
Sevilla,Las Palmas,2023-09-17,40578.0,Estadio Ramón Sánchez Pizjuán,Juan Martínez,played,1.0,0.0,2023-2024,1.4,2.4,0.4262428687856561,0.4,1.0,0.2525773195876288,win,
Getafe,Osasuna,2023-09-17,9808.0,Coliseum Alfonso Pérez,Alejandro Hernández,played,3.0,2.0,2023-2024,0.4,1.0,0.3183139534883721,1.4,1.2,0.3113207547169811,win,
Granada,Girona,2023-09-18,17323.0,Estadio Nuevo Los Cármenes,Isidro Díaz de Mera,played,2.0,4.0,2023-2024,1.4,2.4,0.2716763005780346,1.6,0.8,0.3305084745762712,loss,
Alavés,Athletic Club,2023-09-22,19421.0,Estadio de Mendizorroza,Alejandro Muñíz,played,0.0,2.0,2023-2024,1.0,1.4,0.3188720173535792,1.8,0.8,0.3708116157855547,loss,
Girona,Mallorca,2023-09-23,11511.0,Estadi Municipal de Montilivi,Pablo González,played,5.0,3.0,2023-2024,2.2,0.8,0.3361344537815126,0.8,1.0,0.3448275862068966,win,
Osasuna,Sevilla,2023-09-23,19670.0,Estadio El Sadar,Javier Villanueva,played,0.0,0.0,2023-2024,1.4,1.6,0.3109947643979057,1.4,2.0,0.4267100977198697,draw,
Barcelona,Celta Vigo,2023-09-23,43272.0,Estadi Olímpic Lluís Companys,Mario Melero,played,3.0,2.0,2023-2024,2.6,0.8,0.6388682055100521,0.8,1.4,0.3330125120307988,win,
Almería,Valencia,2023-09-23,14266.0,Power Horse Stadium,Mateo Busquets,played,2.0,2.0,2023-2024,1.0,2.2,0.2693726937269373,1.4,0.8,0.4475055845122859,draw,
Atlético Madrid,Real Madrid,2023-09-24,69082.0,Estadio Cívitas Metropolitano,Javier Alberola,played,3.0,1.0,2023-2024,2.4,1.2,0.4889415481832543,2.0,0.6,0.6314221891288161,win,
Real Sociedad,Getafe,2023-09-24,29568.0,Reale Arena,Juan Pulido,played,4.0,3.0,2023-2024,1.6,1.4,0.3718470301057771,1.0,1.4,0.3193033381712627,win,
Rayo Vallecano,Villarreal,2023-09-24,12865.0,Estadio del Rayo Vallecano,Jorge Figueroa,played,1.0,1.0,2023-2024,1.2,1.6,0.2943854324734446,1.6,2.0,0.4141069397042093,draw,
Las Palmas,Granada,2023-09-24,24848.0,Estadio de Gran Canaria,Ricardo de Burgos,played,1.0,0.0,2023-2024,0.2,0.8,0.2512820512820513,1.8,3.2,0.270893371757925,win,
Betis,Cádiz,2023-09-24,56087.0,Estadio Benito Villamarín,Miguel Ángel Ortiz Arias,played,1.0,1.0,2023-2024,1.0,2.0,0.3424836601307189,1.0,1.4,0.2276657060518732,draw,
Sevilla,Almería,2023-09-26,35729.0,Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,played,5.0,1.0,2023-2024,1.2,1.6,0.4263628966639544,1.4,2.2,0.2683823529411764,win,
Mallorca,Barcelona,2023-09-26,19939.0,Estadi Mallorca Son Moix,Alejandro Muñíz,played,2.0,2.0,2023-2024,1.2,1.8,0.344418052256532,3.2,1.2,0.6391369047619048,draw,
Real Madrid,Las Palmas,2023-09-27,65017.0,Estadio Santiago Bernabéu,José Luis Munuera,played,2.0,0.0,2023-2024,1.8,1.2,0.6309523809523809,0.2,0.6,0.2551020408163265,win,
Villarreal,Girona,2023-09-27,17188.0,Estadio de la Cerámica,José Sánchez,played,1.0,2.0,2023-2024,1.6,1.8,0.4136363636363636,3.0,1.2,0.3416666666666667,loss,
Athletic Club,Getafe,2023-09-27,43091.0,San Mamés,Isidro Díaz de Mera,played,2.0,2.0,2023-2024,2.2,0.4,0.3712797619047619,1.6,2.2,0.3188405797101449,draw,
Valencia,Real Sociedad,2023-09-27,44200.0,Estadio de Mestalla,Alejandro Hernández,played,0.0,1.0,2023-2024,1.4,1.0,0.447172619047619,2.2,1.8,0.3723577235772358,loss,
Cádiz,Rayo Vallecano,2023-09-27,18505.0,Estadio Nuevo Mirandilla,Francisco Hernández,played,0.0,0.0,2023-2024,1.0,1.6,0.2270114942528735,1.0,1.8,0.2939393939393939,draw,
Granada,Betis,2023-09-28,18936.0,Estadio Nuevo Los Cármenes,Víctor García,played,1.0,1.0,2023-2024,1.6,2.8,0.2701149425287356,0.8,2.0,0.3420365535248041,draw,
Celta Vigo,Alavés,2023-09-28,16852.0,Estadio Abanca Balaídos,César Soto,played,1.0,1.0,2023-2024,1.2,1.6,0.3326923076923077,1.0,1.6,0.3181818181818182,draw,
Osasuna,Atlético Madrid,2023-09-28,20192.0,Estadio El Sadar,Juan Martínez,played,0.0,2.0,2023-2024,1.0,1.6,0.3106694560669456,2.6,1.0,0.489344909234412,loss,
Barcelona,Sevilla,2023-09-29,41116.0,Estadi Olímpic Lluís Companys,Miguel Ángel Ortiz Arias,played,1.0,0.0,2023-2024,3.2,1.6,0.6386617100371748,2.0,1.4,0.4268292682926829,win,
Getafe,Villarreal,2023-09-30,11255.0,Coliseum Alfonso Pérez,Mateo Busquets,played,0.0,0.0,2023-2024,2.0,2.0,0.3183791606367583,1.6,2.2,0.4131668558456299,draw,
Rayo Vallecano,Mallorca,2023-09-30,11991.0,Estadio del Rayo Vallecano,Mario Melero,played,2.0,2.0,2023-2024,0.6,1.8,0.2934947049924357,1.6,2.0,0.3440094899169632,draw,
Girona,Real Madrid,2023-09-30,14184.0,Estadi Municipal de Montilivi,Juan Pulido,played,0.0,3.0,2023-2024,2.8,1.4,0.3471074380165289,1.6,1.0,0.6312267657992565,loss,
Real Sociedad,Athletic Club,2023-09-30,38229.0,Reale Arena,Jesús Gil,played,3.0,0.0,2023-2024,2.2,1.6,0.3728675873273761,2.2,0.8,0.3710037174721189,win,
Atlético Madrid,Cádiz,2023-10-01,53421.0,Estadio Cívitas Metropolitano,Javier Villanueva,played,3.0,2.0,2023-2024,2.4,0.8,0.4897476340694006,1.0,1.2,0.2263610315186246,win,
Almería,Granada,2023-10-01,14264.0,Power Horse Stadium,Pablo González,played,3.0,3.0,2023-2024,1.4,2.6,0.2673992673992674,1.8,2.6,0.2693409742120344,draw,
Alavés,Osasuna,2023-10-01,19035.0,Estadio de Mendizorroza,Jorge Figueroa,played,0.0,2.0,2023-2024,0.4,1.2,0.3174946004319654,1.0,1.6,0.3103448275862069,loss,
Betis,Valencia,2023-10-01,50163.0,Estadio Benito Villamarín,Ricardo de Burgos,played,3.0,0.0,2023-2024,1.0,2.2,0.3415906127770534,1.2,1.2,0.4468401486988848,win,
Las Palmas,Celta Vigo,2023-10-02,22472.0,Estadio de Gran Canaria,Javier Alberola,played,2.0,1.0,2023-2024,0.2,0.8,0.2538071065989847,1.2,1.6,0.3323727185398655,win,
Athletic Club,Almería,2023-10-06,43677.0,San Mamés,Víctor García,played,3.0,0.0,2023-2024,1.4,1.0,0.3707280832095097,1.8,3.0,0.2664233576642336,win,
Cádiz,Girona,2023-10-07,16438.0,Estadio Nuevo Mirandilla,Juan Martínez,played,0.0,1.0,2023-2024,1.2,1.6,0.2257142857142857,2.4,1.8,0.3442622950819672,loss,
Real Madrid,Osasuna,2023-10-07,70864.0,Estadio Santiago Bernabéu,Guillermo Cuadra,played,4.0,0.0,2023-2024,2.0,1.0,0.6315007429420505,1.0,1.4,0.3110647181628392,win,
Mallorca,Valencia,2023-10-07,17659.0,Estadi Mallorca Son Moix,Francisco Hernández,played,1.0,1.0,2023-2024,1.6,1.8,0.3436018957345971,1.0,1.4,0.4465081723625557,draw,
Sevilla,Rayo Vallecano,2023-10-07,35817.0,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera,played,2.0,2.0,2023-2024,1.4,0.8,0.4264825345247766,1.0,0.8,0.2930513595166163,draw,
Celta Vigo,Getafe,2023-10-08,17953.0,Estadio Abanca Balaídos,José Sánchez,played,2.0,2.0,2023-2024,1.4,1.8,0.3320537428023032,1.8,2.0,0.3179190751445087,draw,
Atlético Madrid,Real Sociedad,2023-10-08,65607.0,Estadio Cívitas Metropolitano,José Luis Munuera,played,2.0,1.0,2023-2024,3.0,1.2,0.4901497241922773,2.8,1.6,0.3733766233766233,win,
Alavés,Betis,2023-10-08,18288.0,Estadio de Mendizorroza,Alejandro Hernández,played,1.0,1.0,2023-2024,0.4,1.4,0.3168103448275862,1.2,1.4,0.3424479166666667,draw,
Granada,Barcelona,2023-10-08,20354.0,Estadio Nuevo Los Cármenes,César Soto,played,2.0,2.0,2023-2024,1.8,2.8,0.2685714285714285,2.6,1.0,0.6389301634472511,draw,
Villarreal,Las Palmas,2023-10-08,16249.0,Estadio de la Cerámica,Alejandro Muñíz,played,1.0,2.0,2023-2024,1.0,1.4,0.4126984126984127,0.6,1.0,0.2575757575757575,loss,
Osasuna,Granada,2023-10-20,19739.0,Estadio El Sadar,Mateo Busquets,played,2.0,0.0,2023-2024,0.8,1.8,0.310740354535975,1.6,2.2,0.2678062678062678,win,
Real Sociedad,Mallorca,2023-10-21,31279.0,Reale Arena,Jorge Figueroa,played,1.0,0.0,2023-2024,2.0,1.4,0.373073803730738,1.8,2.0,0.3431952662721893,win,
Getafe,Betis,2023-10-21,13926.0,Coliseum Alfonso Pérez,César Soto,played,1.0,1.0,2023-2024,2.0,2.0,0.3174603174603174,1.2,1.6,0.3420026007802341,draw,
Celta Vigo,Atlético Madrid,2023-10-21,20282.0,Estadio Abanca Balaídos,Guillermo Cuadra,played,0.0,3.0,2023-2024,1.2,1.8,0.3317353787152445,2.0,1.4,0.4905511811023622,loss,
Sevilla,Real Madrid,2023-10-21,41212.0,Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,played,1.0,1.0,2023-2024,1.6,0.8,0.4261363636363636,2.4,0.8,0.6317743132887899,draw,
Barcelona,Athletic Club,2023-10-22,38194.0,Estadi Olímpic Lluís Companys,Juan Martínez,played,1.0,0.0,2023-2024,2.6,1.2,0.6384558277654045,2.0,1.0,0.3711952487008166,win,
Las Palmas,Rayo Vallecano,2023-10-22,24548.0,Estadio de Gran Canaria,Javier Villanueva,played,0.0,1.0,2023-2024,1.0,1.0,0.2613065326633166,1.4,1.0,0.2926093514328808,loss,
Villarreal,Alavés,2023-10-22,17498.0,Estadio de la Cerámica,Jesús Gil,played,1.0,1.0,2023-2024,1.0,1.2,0.4122310305775764,0.4,1.6,0.3161290322580645,draw,
Girona,Almería,2023-10-22,12884.0,Estadi Municipal de Montilivi,Miguel Ángel Ortiz Arias,played,5.0,2.0,2023-2024,2.4,1.8,0.3495934959349593,1.4,3.0,0.2654545454545454,win,
Valencia,Cádiz,2023-10-23,41647.0,Estadio de Mestalla,Pablo González,played,2.0,0.0,2023-2024,1.2,1.4,0.4461766889383816,0.6,1.6,0.225071225071225,win,
Girona,Celta Vigo,2023-10-27,12671.0,Estadi Municipal de Montilivi,Isidro Díaz de Mera,played,1.0,0.0,2023-2024,2.6,1.8,0.3548387096774194,1.2,2.2,0.3314176245210728,win,
Almería,Las Palmas,2023-10-28,12132.0,Power Horse Stadium,Francisco Hernández,played,1.0,2.0,2023-2024,1.6,3.6,0.2644927536231884,1.0,1.0,0.26,loss,
Barcelona,Real Madrid,2023-10-28,50112.0,Estadi Olímpic Lluís Companys,Jesús Gil,played,1.0,2.0,2023-2024,1.8,1.2,0.6387240356083086,2.2,0.8,0.6313056379821959,loss,
Mallorca,Getafe,2023-10-28,15310.0,Estadi Mallorca Son Moix,Pablo González,played,0.0,0.0,2023-2024,1.6,2.2,0.342789598108747,1.6,1.8,0.3170028818443804,draw,
Cádiz,Sevilla,2023-10-28,18886.0,Estadio Nuevo Mirandilla,César Soto,played,2.0,2.0,2023-2024,0.6,1.4,0.2244318181818181,1.6,1.0,0.4257907542579075,draw,
Atlético Madrid,Alavés,2023-10-29,50009.0,Estadio Cívitas Metropolitano,Alejandro Muñíz,played,2.0,1.0,2023-2024,2.6,0.8,0.4909520062942565,0.6,1.4,0.315450643776824,win,
Rayo Vallecano,Real Sociedad,2023-10-29,12790.0,Estadio del Rayo Vallecano,Mateo Busquets,played,2.0,2.0,2023-2024,1.2,1.0,0.2936746987951807,2.0,1.0,0.373581847649919,draw,
Betis,Osasuna,2023-10-29,49123.0,Estadio Benito Villamarín,José Sánchez,played,2.0,1.0,2023-2024,1.4,0.8,0.3415584415584415,0.8,1.2,0.3114583333333333,win,
Athletic Club,Valencia,2023-10-29,46563.0,San Mamés,Jorge Figueroa,played,2.0,2.0,2023-2024,1.4,1.2,0.3709198813056379,1.0,1.4,0.4465875370919881,draw,
Granada,Villarreal,2023-10-30,16638.0,Estadio Nuevo Los Cármenes,Javier Villanueva,played,2.0,3.0,2023-2024,1.2,1.8,0.2670454545454545,0.8,1.2,0.4117647058823529,loss,
Las Palmas,Atlético Madrid,2023-11-03,30080.0,Estadio de Gran Canaria,Mario Melero,played,2.0,1.0,2023-2024,1.2,1.2,0.263681592039801,2.4,0.8,0.4913522012578616,win,
Osasuna,Girona,2023-11-04,20100.0,Estadio El Sadar,José Luis Munuera,played,2.0,4.0,2023-2024,1.0,1.6,0.3111342351716961,1.8,1.2,0.36,loss,
Betis,Mallorca,2023-11-04,50909.0,Estadio Benito Villamarín,Miguel Ángel Ortiz Arias,played,2.0,0.0,2023-2024,1.6,0.8,0.3424124513618677,1.0,1.2,0.3423848878394332,win,
Celta Vigo,Sevilla,2023-11-04,19023.0,Estadio Abanca Balaídos,Alejandro Hernández,played,1.0,1.0,2023-2024,0.8,1.8,0.3311004784688995,2.0,1.4,0.4254457050243111,draw,
Real Sociedad,Barcelona,2023-11-04,37555.0,Reale Arena,Javier Alberola,played,0.0,1.0,2023-2024,1.6,0.8,0.3732793522267206,1.4,1.2,0.6382505559673832,loss,
Alavés,Almería,2023-11-05,16380.0,Estadio de Mendizorroza,Juan Pulido,played,1.0,0.0,2023-2024,0.8,1.4,0.3147751605995717,1.4,3.6,0.2635379061371841,win,
Valencia,Granada,2023-11-05,44922.0,Estadio de Mestalla,Víctor García,played,1.0,0.0,2023-2024,1.0,1.4,0.4462564862861379,1.6,2.2,0.2662889518413597,win,
Villarreal,Athletic Club,2023-11-05,18709.0,Estadio de la Cerámica,Guillermo Cuadra,played,2.0,3.0,2023-2024,1.2,1.4,0.4124293785310734,1.4,1.6,0.3706449221645663,loss,
Real Madrid,Rayo Vallecano,2023-11-05,70220.0,Estadio Santiago Bernabéu,Juan Martínez,played,0.0,0.0,2023-2024,2.4,0.4,0.631578947368421,1.4,1.2,0.2932330827067669,draw,
Getafe,Cádiz,2023-11-06,9853.0,Coliseum Alfonso Pérez,Ricardo de Burgos,played,1.0,0.0,2023-2024,1.0,1.0,0.316546762589928,0.8,1.6,0.2237960339943343,win,
Athletic Club,Celta Vigo,2023-11-10,44435.0,San Mamés,Juan Pulido,played,4.0,3.0,2023-2024,1.6,1.6,0.3711111111111111,0.8,1.8,0.3307839388145315,win,
Granada,Getafe,2023-11-11,18103.0,Estadio Nuevo Los Cármenes,Alejandro Muñíz,played,1.0,1.0,2023-2024,1.4,2.2,0.2655367231638418,0.8,0.6,0.3175287356321839,draw,
Rayo Vallecano,Girona,2023-11-11,13177.0,Estadio del Rayo Vallecano,Pablo González,played,1.0,2.0,2023-2024,1.4,1.2,0.2927927927927928,2.2,1.4,0.365079365079365,loss,
Almería,Real Sociedad,2023-11-11,13016.0,Power Horse Stadium,Isidro Díaz de Mera,played,1.0,3.0,2023-2024,1.2,2.8,0.2625899280575539,1.4,1.0,0.3729773462783171,loss,
Real Madrid,Valencia,2023-11-11,72475.0,Estadio Santiago Bernabéu,José Sánchez,played,5.0,1.0,2023-2024,2.0,0.4,0.6311111111111111,1.2,1.2,0.4466666666666666,win,
Osasuna,Las Palmas,2023-11-11,20125.0,Estadio El Sadar,Jorge Figueroa,played,1.0,1.0,2023-2024,1.4,2.0,0.3108108108108108,1.6,1.0,0.2673267326732673,draw,
Barcelona,Alavés,2023-11-12,38183.0,Estadi Olímpic Lluís Companys,Mateo Busquets,played,2.0,1.0,2023-2024,1.2,0.8,0.6385185185185185,0.8,1.2,0.3162393162393162,win,
Sevilla,Betis,2023-11-12,42222.0,Estadio Ramón Sánchez Pizjuán,Jesús Gil,played,1.0,1.0,2023-2024,1.2,1.4,0.4251012145748988,1.8,0.6,0.3432642487046632,draw,
Atlético Madrid,Villarreal,2023-11-12,56632.0,Estadio Cívitas Metropolitano,Francisco Hernández,played,3.0,1.0,2023-2024,2.2,1.2,0.4909662215239591,1.4,1.6,0.4119638826185101,win,
Alavés,Granada,2023-11-24,15705.0,Estadio de Mendizorroza,Javier Alberola,played,3.0,1.0,2023-2024,1.0,1.2,0.3155650319829424,1.0,1.8,0.2647887323943662,win,
Rayo Vallecano,Barcelona,2023-11-25,14148.0,Estadio del Rayo Vallecano,José Luis Munuera,played,1.0,1.0,2023-2024,1.2,1.2,0.2923538230884557,1.4,1.0,0.6387860843819393,draw,
Valencia,Celta Vigo,2023-11-25,43375.0,Estadio de Mestalla,César Soto,played,0.0,0.0,2023-2024,1.4,1.6,0.4463360473723168,1.2,2.2,0.3304680038204393,draw,
Getafe,Almería,2023-11-25,10906.0,Coliseum Alfonso Pérez,Alejandro Hernández,played,2.0,1.0,2023-2024,1.0,0.8,0.3170731707317073,0.8,2.8,0.2616487455197133,win,
Atlético Madrid,Mallorca,2023-11-25,58119.0,Estadio Cívitas Metropolitano,Juan Martínez,played,1.0,0.0,2023-2024,2.2,1.0,0.4913657770800628,0.6,1.2,0.3419811320754717,win,
Betis,Las Palmas,2023-11-26,48132.0,Estadio Benito Villamarín,Víctor García,played,1.0,0.0,2023-2024,1.4,0.8,0.3428201811125485,1.4,1.0,0.2660098522167488,win,
Villarreal,Osasuna,2023-11-26,16389.0,Estadio de la Cerámica,Ricardo de Burgos,played,3.0,1.0,2023-2024,1.6,2.2,0.411499436302142,1.2,2.2,0.3104880581516095,win,
Real Sociedad,Sevilla,2023-11-26,33879.0,Reale Arena,Miguel Ángel Ortiz Arias,played,2.0,1.0,2023-2024,1.4,1.2,0.3734842360549717,1.4,1.4,0.424757281553398,win,
Cádiz,Real Madrid,2023-11-26,20325.0,Estadio Nuevo Mirandilla,Guillermo Cuadra,played,0.0,3.0,2023-2024,0.8,1.8,0.2231638418079096,2.4,0.6,0.6313841598815693,loss,
Girona,Athletic Club,2023-11-27,13123.0,Estadi Municipal de Montilivi,Mario Melero,played,1.0,1.0,2023-2024,2.6,1.0,0.3700787401574803,2.4,1.6,0.3715766099185788,draw,
Mallorca,Cádiz,2023-11-29,13821.0,Estadi Mallorca Son Moix,Javier Villanueva,played,1.0,1.0,2023-2024,0.2,1.0,0.3415783274440518,0.4,1.8,0.2225352112676056,draw,
Las Palmas,Getafe,2023-12-01,21912.0,Estadio de Gran Canaria,Mateo Busquets,played,2.0,0.0,2023-2024,1.0,1.0,0.2647058823529412,1.0,0.6,0.318051575931232,win,
Girona,Valencia,2023-12-02,13343.0,Estadi Municipal de Montilivi,Javier Villanueva,played,2.0,1.0,2023-2024,2.6,1.2,0.3671875,1.2,1.4,0.4460059171597633,win,
Athletic Club,Rayo Vallecano,2023-12-02,44689.0,San Mamés,Francisco Hernández,played,4.0,0.0,2023-2024,2.0,1.8,0.371301775147929,1.0,1.0,0.2919161676646706,win,
Real Madrid,Granada,2023-12-02,70685.0,Estadio Santiago Bernabéu,Pablo González,played,2.0,0.0,2023-2024,2.2,0.6,0.6316568047337278,0.8,2.0,0.2640449438202247,win,
Osasuna,Real Sociedad,2023-12-02,20859.0,Estadio El Sadar,Juan Pulido,played,1.0,1.0,2023-2024,1.4,2.0,0.3101659751037344,1.6,1.0,0.3739903069466882,draw,
Barcelona,Atlético Madrid,2023-12-03,34568.0,Estadi Olímpic Lluís Companys,José Sánchez,played,1.0,0.0,2023-2024,1.2,0.8,0.6383136094674556,2.0,0.8,0.4917647058823529,win,
Almería,Betis,2023-12-03,14253.0,Power Horse Stadium,Alejandro Muñíz,played,0.0,0.0,2023-2024,1.0,2.6,0.2607142857142857,1.4,0.6,0.3436692506459948,draw,
Sevilla,Villarreal,2023-12-03,33898.0,Estadio Ramón Sánchez Pizjuán,Isidro Díaz de Mera,played,1.0,1.0,2023-2024,1.2,1.4,0.4244139046079224,2.0,2.0,0.4121621621621621,draw,
Mallorca,Alavés,2023-12-03,15090.0,Estadi Mallorca Son Moix,Jorge Figueroa,played,0.0,0.0,2023-2024,0.2,1.0,0.3411764705882353,1.4,1.2,0.3170212765957447,draw,
Celta Vigo,Cádiz,2023-12-04,17302.0,Estadio Abanca Balaídos,Jesús Gil,played,1.0,1.0,2023-2024,0.8,1.8,0.3301526717557252,0.6,1.8,0.2219101123595505,draw,
Getafe,Valencia,2023-12-08,11515.0,Coliseum Alfonso Pérez,Guillermo Cuadra,played,1.0,0.0,2023-2024,0.8,0.8,0.3175965665236051,1.0,1.8,0.4456762749445676,win,
Alavés,Las Palmas,2023-12-09,15971.0,Estadio de Mendizorroza,José Luis Munuera,played,0.0,1.0,2023-2024,1.2,1.0,0.316348195329087,1.4,0.8,0.2682926829268293,loss,
Betis,Real Madrid,2023-12-09,52756.0,Estadio Benito Villamarín,César Soto,played,1.0,1.0,2023-2024,1.2,0.4,0.3432258064516129,2.4,0.4,0.6319290465631929,draw,
Villarreal,Real Sociedad,2023-12-09,19344.0,Estadio de la Cerámica,Mario Melero,played,0.0,3.0,2023-2024,2.0,2.0,0.4116985376827896,1.6,1.2,0.3736884584342211,loss,
Mallorca,Sevilla,2023-12-09,16041.0,Estadi Mallorca Son Moix,Javier Alberola,played,1.0,0.0,2023-2024,0.2,0.8,0.3407755581668625,1.2,1.4,0.4240710823909531,win,
Barcelona,Girona,2023-12-10,42848.0,Estadi Olímpic Lluís Companys,Isidro Díaz de Mera,played,2.0,4.0,2023-2024,1.2,0.8,0.6385809312638581,2.0,1.0,0.3720930232558139,loss,
Atlético Madrid,Almería,2023-12-10,55473.0,Estadio Cívitas Metropolitano,Ricardo de Burgos,played,2.0,1.0,2023-2024,1.4,1.0,0.4913793103448275,0.6,1.6,0.2597864768683274,win,
Cádiz,Osasuna,2023-12-10,18356.0,Estadio Nuevo Mirandilla,Juan Martínez,played,1.0,1.0,2023-2024,0.8,1.6,0.2212885154061624,1.2,2.2,0.3098445595854922,draw,
Granada,Athletic Club,2023-12-11,12849.0,Estadio Nuevo Los Cármenes,Miguel Ángel Ortiz Arias,played,1.0,1.0,2023-2024,0.8,2.0,0.2633053221288515,2.8,1.6,0.3717664449371766,draw,
Rayo Vallecano,Celta Vigo,2023-12-11,11796.0,Estadio del Rayo Vallecano,Víctor García,played,0.0,0.0,2023-2024,0.8,1.8,0.2914798206278027,1.0,1.4,0.3298379408960915,draw,
Osasuna,Rayo Vallecano,2023-12-15,18586.0,Estadio El Sadar,Javier Villanueva,played,1.0,0.0,2023-2024,1.2,2.0,0.3095238095238095,0.4,1.4,0.291044776119403,win,
Valencia,Barcelona,2023-12-16,46492.0,Estadio de Mestalla,Miguel Ángel Ortiz Arias,played,1.0,1.0,2023-2024,0.6,1.6,0.4453471196454948,1.4,1.2,0.638109305760709,draw,
Sevilla,Getafe,2023-12-16,30005.0,Estadio Ramón Sánchez Pizjuán,Juan Pulido,played,0.0,3.0,2023-2024,0.8,1.2,0.423728813559322,1.0,0.8,0.3185714285714285,loss,
Celta Vigo,Granada,2023-12-16,18027.0,Estadio Abanca Balaídos,José Sánchez,played,1.0,0.0,2023-2024,1.0,1.2,0.3295238095238095,0.6,1.6,0.2625698324022346,win,
Athletic Club,Atlético Madrid,2023-12-16,48781.0,San Mamés,Jesús Gil,played,2.0,0.0,2023-2024,2.6,1.4,0.3714918759231905,1.4,1.0,0.4917776037588097,win,
Las Palmas,Cádiz,2023-12-17,25275.0,Estadio de Gran Canaria,Alejandro Muñíz,played,1.0,1.0,2023-2024,1.2,0.6,0.2718446601941747,0.6,1.4,0.2206703910614525,draw,
Almería,Mallorca,2023-12-17,11936.0,Power Horse Stadium,Pablo González,played,0.0,0.0,2023-2024,0.6,1.6,0.2588652482269503,0.4,0.8,0.3415492957746479,draw,
Real Sociedad,Betis,2023-12-17,33172.0,Reale Arena,Mateo Busquets,played,0.0,0.0,2023-2024,1.8,0.8,0.3741935483870968,1.0,0.4,0.3427835051546392,draw,
